run_id,Time,Power,ApparentPower,ReactivePower,Factor,Voltage,Current
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:23,5,10,9,0.45,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:23,4,10,9,0.43,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:23,4,10,9,0.43,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:23,4,10,9,0.43,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:23,4,10,9,0.43,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:23,4,10,9,0.43,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:23,4,10,9,0.43,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:23,4,10,9,0.43,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:24,4,10,9,0.42,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:24,4,10,9,0.42,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:24,4,10,9,0.42,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:24,4,10,9,0.42,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:24,4,10,9,0.43,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:24,4,10,9,0.43,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:24,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:24,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:24,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:25,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:25,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:25,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:25,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:25,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:25,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:25,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:25,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:25,4,10,9,0.43,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:25,4,10,9,0.43,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:25,4,10,9,0.43,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:26,4,10,9,0.43,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:26,4,10,9,0.43,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:26,4,10,9,0.43,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:26,4,10,9,0.43,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:26,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:26,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:26,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:26,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:26,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:26,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:27,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:27,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:27,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:27,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:27,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:27,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:27,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:27,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:27,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:27,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:27,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:28,4,10,9,0.44,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:28,5,10,9,0.45,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:28,5,10,9,0.45,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:28,5,10,9,0.45,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:28,5,10,9,0.45,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:28,4,10,9,0.43,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:28,4,10,9,0.43,231,0.043
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:29,4,10,9,0.42,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:29,4,10,9,0.42,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:29,4,10,9,0.42,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:29,5,10,9,0.44,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:29,5,10,9,0.44,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:29,5,10,9,0.44,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:29,5,10,9,0.44,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:29,5,10,9,0.44,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:29,4,10,9,0.43,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:29,4,10,9,0.43,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:29,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:29,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:29,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:29,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:30,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:30,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:30,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:30,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:30,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:30,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:30,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:30,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:30,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:30,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:30,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:31,5,10,9,0.44,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:31,5,10,9,0.44,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:31,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:31,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:31,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:31,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:31,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:31,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:31,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:31,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:31,4,10,9,0.43,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:32,5,10,9,0.44,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:32,5,10,9,0.44,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:32,5,10,9,0.44,230,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:32,5,10,9,0.44,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:32,5,10,9,0.44,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:32,5,10,9,0.44,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:32,4,10,9,0.43,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:32,4,10,9,0.43,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:32,4,10,9,0.43,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:32,5,10,9,0.44,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:32,5,10,9,0.44,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:32,64,64,0,1.0,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:32,64,64,0,1.0,231,0.044
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:33,1556,1556,0,1.0,231,5.491
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:33,1556,1556,0,1.0,231,5.491
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:33,1556,1556,0,1.0,231,5.491
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:33,1686,1686,0,1.0,231,5.491
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:33,1686,1686,0,1.0,231,5.491
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:33,1684,1684,0,1.0,231,5.491
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:33,1684,1684,0,1.0,231,5.491
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:33,1684,1684,0,1.0,231,5.491
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:33,1684,1684,0,1.0,231,5.491
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:33,1684,1684,0,1.0,227,5.491
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:33,1684,1684,0,1.0,227,5.491
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:34,1684,1684,0,1.0,227,5.491
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:34,1684,1684,0,1.0,227,5.491
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:34,1682,1682,0,1.0,227,5.491
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:34,1682,1682,0,1.0,227,5.491
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:34,1682,1682,0,1.0,227,5.491
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:34,1682,1682,0,1.0,227,5.491
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:34,1682,1682,0,1.0,227,5.491
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:34,1682,1682,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:34,1682,1682,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:34,1682,1682,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:34,1682,1682,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:34,1682,1682,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:34,1682,1682,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:35,1682,1682,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:35,1682,1682,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:35,1682,1682,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:35,1682,1682,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:35,1682,1682,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:35,1682,1682,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:35,1682,1682,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:35,1682,1682,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:35,1680,1680,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:35,1680,1680,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:35,1676,1676,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:35,1676,1676,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:35,1676,1676,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:36,1676,1676,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:36,1676,1676,0,1.0,227,7.361
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:36,1676,1676,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:36,1676,1676,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:36,1676,1676,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:36,1676,1676,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:36,1676,1676,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:36,1676,1676,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:36,1676,1676,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:36,1676,1676,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:36,1676,1676,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:36,1676,1676,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:36,1676,1676,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:36,1676,1676,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:37,1676,1676,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:37,1676,1676,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:37,1675,1675,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:37,1675,1675,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:37,1675,1675,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:37,1675,1675,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:37,1675,1675,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:37,1675,1675,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:37,1675,1675,0,1.0,227,7.344
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:37,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:37,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:38,1676,1676,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:38,1676,1676,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:38,1676,1676,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:38,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:38,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:38,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:38,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:38,1676,1676,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:38,1676,1676,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:38,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:38,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:38,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:39,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:39,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:39,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:39,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:39,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:39,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:39,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:39,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:39,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:39,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:39,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:39,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:40,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:40,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:40,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:40,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:40,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:40,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:40,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:40,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:40,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:40,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:40,1675,1675,0,1.0,227,7.336
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:41,1675,1675,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:41,1675,1675,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:41,1675,1675,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:41,1675,1675,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:41,1675,1675,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:41,1675,1675,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:41,1675,1675,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:41,1675,1675,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:41,1675,1675,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:41,1675,1675,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:42,1673,1673,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:42,1673,1673,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:42,1673,1673,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:42,1675,1675,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:42,1675,1675,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:42,1675,1675,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:42,1675,1675,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:42,1675,1675,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:42,1675,1675,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:42,1675,1675,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:42,1675,1675,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:42,1675,1675,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:42,1673,1673,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:42,1673,1673,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:42,1673,1673,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:43,1673,1673,0,1.0,227,7.331
b172d003-1aea-4250-a26c-21690dd10e24,2026-07-01T15:45:43,1673,1673,0,1.0,227,7.331
