run_id,Time,Power,ApparentPower,ReactivePower,Factor,Voltage,Current
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:20,1665,1665,0,1.0,227,7.315
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:20,1665,1665,0,1.0,227,7.315
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:20,1665,1665,0,1.0,227,7.315
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:20,1665,1665,0,1.0,227,7.315
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:20,1665,1665,0,1.0,227,7.315
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:20,1665,1665,0,1.0,226,7.315
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:20,1665,1665,0,1.0,226,7.315
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:21,1665,1665,0,1.0,226,7.315
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:21,1665,1665,0,1.0,226,7.315
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:21,1665,1665,0,1.0,226,7.315
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:21,1665,1665,0,1.0,226,7.315
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:21,1665,1665,0,1.0,226,7.315
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:21,1665,1665,0,1.0,226,7.315
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:21,1665,1665,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:21,1665,1665,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:21,1665,1665,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:21,1665,1665,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:22,1664,1664,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:22,1664,1664,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:22,1665,1665,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:22,1664,1664,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:22,1664,1664,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:22,1664,1664,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:22,1664,1664,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:22,1664,1664,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:22,1664,1664,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:23,1664,1664,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:23,1664,1664,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:23,1664,1664,0,1.0,226,7.306
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:23,1664,1664,0,1.0,226,7.306
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:23,1664,1664,0,1.0,226,7.306
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:23,1664,1664,0,1.0,226,7.306
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:23,1664,1664,0,1.0,226,7.306
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:23,1664,1664,0,1.0,226,7.306
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:23,1664,1664,0,1.0,226,7.306
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:23,1664,1664,0,1.0,226,7.306
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:24,1664,1664,0,1.0,227,7.306
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:24,1664,1664,0,1.0,227,7.306
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:24,1665,1665,0,1.0,227,7.306
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:24,1664,1664,0,1.0,227,7.306
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:24,1664,1664,0,1.0,227,7.306
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:24,1664,1664,0,1.0,227,7.306
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:24,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:24,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:25,1665,1665,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:25,1665,1665,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:25,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:25,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:25,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:25,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:25,1664,1664,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:25,1664,1664,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:25,1664,1664,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:25,1664,1664,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:28,1664,1664,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:28,1664,1664,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:28,1664,1664,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:28,1664,1664,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:28,1664,1664,0,1.0,226,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:30,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:30,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:30,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:30,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:31,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:31,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:31,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:31,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:31,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:31,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:31,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:31,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:31,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:31,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:32,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:32,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:32,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:32,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:32,1664,1664,0,1.0,227,7.31
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:34,1662,1662,0,1.0,227,7.306
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:34,1662,1662,0,1.0,227,7.306
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:35,1662,1662,0,1.0,227,7.306
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:35,1662,1662,0,1.0,227,7.306
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:35,1662,1662,0,1.0,227,7.306
12e6bf3a-6b0d-4e38-83da-d34dbd3bf4f2,2026-07-01T14:58:35,1662,1662,0,1.0,227,7.306
